title,variant,price,imgUrl,link,l1,l2,l3,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
10paris 韩式个性不锈钢圆形耳环,银色，20毫米,0.65,https://cf.shopee.ph/file/d0bd08feef382dd6b883d6c79f9c3f62,http://shopee.ph/product/89663921/1870903248,时尚配饰,耳环,,IVCN202607160532,3221993502,https://detail.1688.com/offer/651348201735.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,0.65,2026/7/21,1870903248,,,1
卡西欧 LQ-142E-7ADF 女士黑色树脂表带模拟手表,卡西欧 LQ-142E-7ADF 女士黑色树脂表带模拟手表,26,https://cf.shopee.ph/file/sg-11134201-22100-l1fm9hqwt9hv93,http://shopee.ph/product/122192126/1921005997,手表,女士手表,,IVCN202607170028,22841394521,https://detail.1688.com/offer/627582200018.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,26,2026/7/21,1921005997,,,1
DIY字母珠子立方体彩色珠子250克,有色,2.91,https://cf.shopee.ph/file/374e82bf2c4906a6c91e46c3a541f293,http://shopee.ph/product/30530599/1922782638,时尚配饰,其他配件,饰品、挂饰和装饰品,IVCN202607160534,3287011807,https://detail.1688.com/offer/731893407348.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17736344445237193e0e55&token=G%2F%2FbmabyJxN6Xc65lVFOgW0DXz3n%2BCLWU%2BsYO67bKBgcPctA74s7EldNDIJ4cUt6,200,2026/7/21,1922782638,,,1
不锈钢白银手镯 圣本笃 男女成人可调节手镯,圣本笃手镯 白色,2.79,https://cf.shopee.ph/file/c3223117f32237b760bacf121f7f6e17,http://shopee.ph/product/49777163/1928327966,时尚配饰,手镯和手链,,IVCN202607160538,134342998133,https://detail.1688.com/offer/678307259871.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,10.9,2026/7/21,1928327966,,,1
Rs♪-男女通用军帽羊毛贝雷帽,黑色-60厘米,10.1,https://cf.shopee.ph/file/f513a0a93028f47dd5359756123df621,http://shopee.ph/product/118890806/1931683417,时尚配饰,帽子和鸭舌帽,,IVCN202607160541,3305576903,https://detail.1688.com/offer/566508871462.html?spm=a26352.b28411319.offerlist.18.9fd11e62a5qKPo,14,2026/7/21,1931683417,,,1
不锈钢男士项链 Cruz 24英寸,#1,5.6,https://cf.shopee.ph/file/ph-11134207-81ztd-mlkalztddtkw6a,http://shopee.ph/product/38727052/1939608218,时尚配饰,项链,,IVCN202607160544,395619525827,https://detail.1688.com/offer/1028458669200.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i21&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,8.5,2026/7/21,1939608218,,,1
925纯银耳钉 SH11,925纯银耳钉 SH11,0.13,https://cf.shopee.co.th/file/cff79bdfada1329e6ad12a3d7db13aa6,http://shopee.co.th/product/52774522/1960298518,时尚配饰,耳环,,IVCN202607160548,32148106710,https://detail.1688.com/offer/857608156889.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,0.13,2026/7/21,1960298518,,,1
卡西欧复古 A168WG 9W 数字手表,卡西欧复古 A168WG 9W 数字手表,34,https://cf.shopee.ph/file/ph-11134211-820li-mq64yfds2brj64,http://shopee.ph/product/37482048/1962308588,手表,女士手表,,IVCN202607170030,22840121214,https://detail.1688.com/offer/740281073143.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,34,2026/7/21,1962308588,,,1
卡西欧女士金色LTP 1165N 1C,卡西欧女士金色LTP 1165N 1C,29.8,https://cf.shopee.ph/file/ph-11134211-820la-mogrxghqomx91d,http://shopee.ph/product/37482048/1962424593,手表,女士手表,,IVCN202607160552,90023546451,https://detail.1688.com/offer/687401325804.html?spm=a26352.b28411319/2508.0.0,29.8,2026/7/21,1962424593,,,1
卡西欧女士金色LTP 1169N 9A,卡西欧女士金色LTP 1169N 9A,179.62,https://cf.shopee.ph/file/sg-11134201-825a4-mg9ara0d924v52,http://shopee.ph/product/37482048/1962431367,手表,女士手表,,IVCN202607160554,42042477797,https://detail.1688.com/offer/922696944199.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,260.92,2026/7/21,1962431367,,,1
【Time Cruze】卡西欧 A158 复古不锈钢可调节表带数字石英表 A158WA-1DF A158WA-1 A158WA-1D,是的,29,https://cf.shopee.sg/file/2a6b3305649dea8b1723f6ef0d22290c,http://shopee.sg/product/111384299/1974132371,手表,男士手表,,IVCN202607170032,111722064656,https://detail.1688.com/offer/545425724771.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,29,2026/7/21,1974132371,,,1
【Time Cruze】卡西欧 NS 经典军用数字手表 F-91W-1D F91 F91W-1D F91W-1 F-91W F-91W F91W,无盒子,20,https://cf.shopee.sg/file/3ab3a0fbfd428851b86fb4036938adf1,http://shopee.sg/product/111384299/1990321817,手表,男士手表,,IVCN202607170034,54851429841,https://detail.1688.com/offer/575974046047.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,20,2026/7/21,1990321817,,,1
[Time Cruze] 卡西欧 W-218H 黑色树脂军用运动男士数字手表 W-218H-1A W-218H W-218H-1AV W218H-1A,[Time Cruze] 卡西欧 W-218H 黑色树脂军用运动男士数字手表 W-218H-1A W-218H W-218H-1AV W218H-1A,24,https://cf.shopee.sg/file/sg-11134207-7rblc-loxsr2lswexm3b,http://shopee.sg/product/111384299/1990867422,手表,男士手表,,IVCN202607170036,61913732664,https://detail.1688.com/offer/590811213701.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,24,2026/7/21,1990867422,,,1
[Time Cruze] 卡西欧 W-218H 军绿色树脂运动男士手表 W-218H-3A W-218H-3AVDF W-218H-3,[Time Cruze] 卡西欧 W-218H 军绿色树脂运动男士手表 W-218H-3A W-218H-3AVDF W-218H-3,24,https://cf.shopee.sg/file/972cca66286e653d6cb69f7be3744c2d,http://shopee.sg/product/111384299/1993593483,手表,男士手表,,IVCN202607170038,61913732673,https://detail.1688.com/offer/890799546761.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,24,2026/7/21,1993593483,,,1
卡西欧女士金色LTP V006G 9B,卡西欧女士金色LTP V006G 9B,15,https://cf.shopee.ph/file/sg-11134201-824ji-mfjjp5nkv4ehf6,http://shopee.ph/product/37482048/1996881061,手表,女士手表,,IVCN202607160556,42042886720,https://detail.1688.com/offer/646491439893.html?spm=a26352.b28411319/2508.0.0,15,2026/7/21,1996881061,,,1
18件套耳扩套装，亚克力耳洞撑耳器（黑色）,18件套耳扩套装，亚克力耳洞撑耳器（黑色）,2.36,https://cf.shopee.ph/file/cn-11134211-7r98o-lqfupkhpp4igf8,http://shopee.ph/product/131638011/2044565521,时尚配饰,耳环,,IVCN202607160558,32042167449,https://detail.1688.com/offer/924177962831.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,4.3,2026/7/21,2044565521,,,1
（一年保修）LTP-V007系列女士经典不锈钢休闲原装模拟手表,LTP-V007D-7BUDF,5.5,https://cf.shopee.com.my/file/my-11134207-820l9-monlp7m691xc06,http://shopee.com.my/product/37216574/2054678342,手表,女士手表,,IVCN202607160560,13692270435,https://detail.1688.com/offer/1007765068992.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,5.5,2026/7/21,2054678342,,,2
（一年保修）LTP-V007系列女士经典不锈钢休闲原装模拟手表,LTP-V007D-4EUDF,30,https://cf.shopee.com.my/file/my-11134207-820li-monlmei79fyaeb,http://shopee.com.my/product/37216574/2054678342,手表,女士手表,,IVCN202607160560,3684081712,https://detail.1688.com/offer/920860157831.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,30,2026/7/21,2054678342,,,2
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-1B,27,https://cf.shopee.com.my/file/my-11134207-820ld-mone7f5q9jbj41,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,13694480763,https://detail.1688.com/offer/607378702966.html?spm=a26352.b28411319/2508.0.0,27,2026/7/21,2124524936,,,7
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-7B2,30,https://cf.shopee.com.my/file/my-11134207-820lb-mone7fr754b217,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,13695501492,https://detail.1688.com/offer/920104151818.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,30,2026/7/21,2124524936,,,7
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-9B,30,https://cf.shopee.com.my/file/my-11134207-820la-monelsu5hslr34,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,13712909908,https://detail.1688.com/offer/920104151818.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,30,2026/7/21,2124524936,,,7
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-7B1,27,https://cf.shopee.com.my/file/my-11134207-820lb-mone7f5qaxvz62,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,13694891454,https://detail.1688.com/offer/607378702966.html?spm=a26352.b28411319/2508.0.0,27,2026/7/21,2124524936,,,7
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-9E,7.8,https://cf.shopee.com.my/file/my-11134207-820l5-mone7gpd9yiz80,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,3902907886,https://detail.1688.com/offer/969242188236.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,7.8,2026/7/21,2124524936,,,7
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-7E2,30,https://cf.shopee.com.my/file/my-11134207-820ld-mone7gxmy51d0a,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,3902907885,https://detail.1688.com/offer/920104151818.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,30,2026/7/21,2124524936,,,7
（一年保修）LTP-V007L系列女士模拟指针真皮表带休闲原装手表,LTP-V007L-7E1,7.19,https://cf.shopee.com.my/file/my-11134207-820l5-mone7gk9ayv4fa,http://shopee.com.my/product/37216574/2124524936,手表,女士手表,,IVCN202607160563,3902907884,https://detail.1688.com/offer/967997624618.html?spm=a26352.b28411319/2508.0.0,7.19,2026/7/21,2124524936,,,7
新娘水晶皇冠,新娘水晶皇冠,2.62,https://cf.shopee.vn/file/4d22b587d91e51b996f3e89cba07547b,http://shopee.vn/product/141006665/2126154644,时尚配饰,发饰,头饰、皇冠和花冠,IVCN202607160571,22898226431,https://detail.1688.com/offer/980296773502.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,6,2026/7/21,2126154644,,,1
不锈钢男士镂空机械自动腕表,银色,46.6,https://cf.shopee.ph/file/ph-11134201-820la-mp7y20gl9w5ef4,http://shopee.ph/product/77426428/2177414420,手表,男士手表,,IVCN202607170040,4065646316,https://detail.1688.com/offer/532061277112.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,53,2026/7/21,2177414420,,,1
DIY串珠字母珠数字珠250克，用于珠宝制作,黑色方字,2.95,https://cf.shopee.ph/file/ph-11134207-7r98y-lujf1vadpm8q88,http://shopee.ph/product/40409062/2193298989,时尚配饰,其他配件,饰品、挂饰和装饰品,IVCN202607160575,250714730239,https://detail.1688.com/offer/970220381985.html?spm=a26352.b28411319/2508.0.0,3.69,2026/7/21,2193298989,,,1
男士户外狩猎战术尼龙帆布腰带，带多功能扣,黑色腰带 + 黑色腰带，均码,20.19,https://cf.shopee.com.my/file/cn-11134207-7ras8-m2qxq59zyb4j2b,http://shopee.com.my/product/70655126/2217575869,时尚配饰,腰带,,IVCN202607160579,257055578497,https://detail.1688.com/offer/965944884602.html?spm=a26352.b28411319/2508.0.0,32,2026/7/21,2217575869,,,1
男士领带 - 6厘米自系商务领带 Giangpkc 多色条纹绳,黑色的,3.38,https://cf.shopee.vn/file/8ede9df06601b55e5a26f1a3912ae956,http://shopee.vn/product/24341415/2248733175,时尚配饰,领带、领结和领巾,,IVCN202607160583,4283873952,https://detail.1688.com/offer/554363054353.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=dcb0f2e34f911cc5d7e6fd374b3e3431&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDCE411F0372380CEC556D358AC6AA4E942D8CBDC7CBFFE95E2E5AA733F2E6B940F7EEF6D6099BA67CE2BA95CC4F9A8AC07114588BE17FBC1AF9B92CB0C00C39196B36A94C90280ADE67BE13B97BE66440034F9D06FF19F40E94ABC18DB07F4EA7F168F32D394F03612F0BC4E389487D4F0FF107B3323404DBD,4.6,2026/7/21,2248733175,,,1
（亚洲版）原装G-shock G-7900系列 G7900A-4 / G-7900A-4 / G-7900A-4DR,（亚洲版）原装G-shock G-7900系列 G7900A-4 / G-7900A-4 / G-7900A-4DR,3.8,https://cf.shopee.com.my/file/my-11134207-7r990-ly831ssujy3t91,http://shopee.com.my/product/63675678/2248863597,手表,手表配件,其他的,IVCN202607160587,390458253550,https://detail.1688.com/offer/1040266580481.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i20&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,3.8,2026/7/21,2248863597,,,1
现货 | 货到付款 | 美国品质可典当 Michael Kors 纤细跑道款 MK 标志手表,全部是金子，小号,57.98,https://cf.shopee.ph/file/9a26bede27c30c68b67d5236ae7811a2,http://shopee.ph/product/50113249/2275036860,手表,女士手表,,IVCN202607170042,46563414460,https://detail.1688.com/offer/591326780432.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,57.98,2026/7/21,2275036860,,,1
6条装或12条装男女通用棉质手帕,女孩/12件,12.93,https://cf.shopee.ph/file/78f142b41159e5547f35decf22c99203,http://shopee.ph/product/55470332/2291872011,时尚配饰,其他配件,手帕,IVCN202607095830,4471630304,https://detail.1688.com/offer/542072009914.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&version=0,18.96,2026/7/21,2291872011,,,1
6条装或12条装男女通用棉质手帕,女孩/6件,4.91,https://cf.shopee.ph/file/94652153b15488ccc3e49bf4ab10aa3c,http://shopee.ph/product/55470332/2291872011,时尚配饰,其他配件,手帕,IVCN202607095828,107087210512,https://detail.1688.com/offer/542072009914.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&version=0,9.48,2026/7/21,2291872011,,,1
Missribbin 弹簧发夹，批发（500 个左右），非常便宜。,4厘米。,30,https://cf.shopee.co.th/file/c688f2e1d1cd27c5d9011a60f34560c0,http://shopee.co.th/product/60291524/2294795284,时尚配饰,发饰,发夹和发卡,IVCN202607160591,4489393241,https://detail.1688.com/offer/966190500532.html?spm=a26352.b28411319.offerlist.11.77eb1e622dlrBV&cosite=-&tracelog=p4p&_p_isad=1&clickid=020a732e8298400f8ed47666572e764c&sessionid=041c1ebb56d2f4e8c7d4097f72d67867,30,2026/7/21,2294795284,,,1
【货到付款】小型电脑防辐射防蓝光眼镜框 男女款,6 灰色,1.49,https://cf.shopee.ph/file/cb4fca0177004ebb7edba557924fa699,http://shopee.ph/product/97182435/2373876120,时尚配饰,眼镜,镜框和眼镜,IVCN202607160593,4827387944,https://detail.1688.com/offer/712757587212.html?spm=a26352.b28411319/2508.0.0.537c1e62snjZsG,1.9,2026/7/21,2373876120,,,2
【货到付款】小型电脑防辐射防蓝光眼镜框 男女款,1 浅黑色,0.68,https://cf.shopee.ph/file/95096f9a596c7271f3777ddf34332fa5,http://shopee.ph/product/97182435/2373876120,时尚配饰,眼镜,镜框和眼镜,IVCN202607160593,4827387945,https://detail.1688.com/offer/586474067028.html?fromkv=cbuPcPlugin:imageSearchDrawer&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,3.5,2026/7/21,2373876120,,,2
GF珠宝幸运符风水可调节水晶眼龙鱼戒指,2137r-W,2.4,https://cf.shopee.ph/file/3e08687f80fecf75921278e6661eda64,http://shopee.ph/product/159873248/2457229815,时尚配饰,戒指,,IVCN202607160596,5161869956,https://detail.1688.com/offer/844825273654.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,2.4,2026/7/21,2457229815,,,1
✿INF✿高品质黑色丝绸皮革绳项链，配龙虾扣,45厘米,0.11,https://cf.shopee.sg/file/e2cca98c904b8a9d606513697ed5f6a2,http://shopee.sg/product/135054775/2472200904,时尚配饰,项链,,IVCN202607170044,5228483752,https://detail.1688.com/offer/1029837421990.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,0.11,2026/7/21,2472200904,,,2
✿INF✿高品质黑色丝绸皮革绳项链，配龙虾扣,50厘米,0.11,https://cf.shopee.sg/file/e2cca98c904b8a9d606513697ed5f6a2,http://shopee.sg/product/135054775/2472200904,时尚配饰,项链,,IVCN202607170044,5228483751,https://detail.1688.com/offer/1029837421990.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,0.11,2026/7/21,2472200904,,,2
U型发夹，加粗款，5厘米/6厘米/7厘米，20-50个装。适用于发型设计和盘发。🇹🇭泰国现货🔥 U型发夹,6厘米，50片,1.6,https://cf.shopee.co.th/file/8b7d7c7f9bd1bbffb941c4c78b147dc7,http://shopee.co.th/product/27771021/2557064777,时尚配饰,发饰,发夹和发卡,IVCN202607160598,305981393866,https://detail.1688.com/offer/966409709199.html?spm=a26352.b28411319.offerlist.26.2a0e1e62CXQrOs,1.6,2026/7/21,2557064777,,,1
50条装加厚无金属弹力发圈，黑色橡胶材质，马尾辫发带，3毫米、4毫米、6毫米,50个-黑色-4毫米,2.5,https://cf.shopee.sg/file/a4f8dddb91062e5fdad61d626621a384,http://shopee.sg/product/54615708/2627847062,时尚配饰,发饰,发圈、丝带和发绳,IVCN202607170047,6013282167,https://detail.1688.com/offer/894392362398.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,2.5,2026/7/21,2627847062,,,1
600 件彩虹色橡胶脚链和手链。,4个紫色,0.9,https://cf.shopee.co.th/file/07867dfd5e4ac4b30d4e380ed4a494d4,http://shopee.co.th/product/30874072/2662454087,时尚配饰,其他的,,IVCN202607160600,6179707351,https://detail.1688.com/offer/743358913315.html?spm=a26352.b28411319/2508.0.0,0.9,2026/7/21,2662454087,,,3
